    IGRAv2 STATION LISTING 20230723 - MODIFIED BY KYLE J GILLETT
------------------------------------------------------------------------
Entries may be added, deleted, or edited, BUT FORMAT MUST BE MAINTAINED.
------------------------------------------------------------------------

------------------------------------------------------------------------


ID,LAT,LON,EL(m),NAME
USW00014703,  42.2000,  -72.5333,   75.3,  CHICOPEE FALLS (WESTOVER AFB) 
USW00014704,  41.6500,  -70.5167,   42.1,  FALMOUTH OTIS AFB             
USW00014708,  40.7333,  -73.6000,   32.9,  HEMPSTEAD MITCHELL AFB        
USW00014709,  40.8500,  -73.9167,   64.0,  NEW YORK UNIVERSITY           
USW00014710,  42.9333,  -71.4333,   77.1,  MANCHESTER (GRENIER FIELD)    
USW00014711,  40.2000,  -76.7667,   93.3,  MIDDLETOWN OLMSTED AFB        
USW00014712,  40.3833,  -75.9667,  104.5,  READING AAF                   
USW00014716,  42.3667,  -71.1000,   25.0,  CAMBRIDGE MIT                 
USW00014719,  40.8500,  -72.6333,   17.7,  WESTHAMPTON SUFFOLK COUNTY AAF
USW00014721,  41.9333,  -72.6833,   52.7,  WINDSOR LOCKS/BRADLEY FIELD   
USW00014722,  40.1833,  -74.0667,   25.9,  SPRING LAKE BELMAR            
USW00014723,  41.2667,  -72.0167,   14.6,  FISHERS ISLAND FORT H G WRIGHT
USW00014725,  40.3000,  -74.0500,   16.0,  FT. MONMOUTH                  
USW00014726,  40.5667,  -74.1000,    3.0,  STATEN ISLAND MILLER FIELD    
USW00014734,  40.7000,  -74.1667,    9.1,  NEWARK                        
USW00014738,  42.0833,  -76.1000,  253.6,  BINGHAMTON                    
USW00014742,  44.4667,  -73.1500,  106.4,  BURLINGTON                    
USW00014748,  42.1667,  -76.9000,  290.8,  ELMIRA                        
USW00014751,  40.2167,  -76.8500,  105.8,  HARRISBURG                    
USW00014752,  41.7333,  -72.6500,    6.4,  HARTFORD                      
USW00014755,  44.2667,  -71.3000, 1912.3,  MOUNT WASHINGTON              
USW00014761,  40.8833,  -78.0833,  586.1,  PHILIPSBURG                   
USW00014771,  43.0667,  -76.2667,  124.4,  SYRACUSE                      
USW00014804,  42.6000,  -82.8167,  184.7,  MOUNT CLEMENS SELFRIDGE AFB   
USW00014814,  45.0667,  -83.4333,  185.6,  ALPENA                        
USW00014821,  40.0000,  -82.8833,  253.3,  COLUMBUS                      
USW00014822,  42.4000,  -83.0000,  189.0,  DETROIT                       
USW00014834,  41.5000,  -88.1667,  181.1,  JOLIET                        
USW00014838,  46.5667,  -87.4000,  219.2,  MARQUETTE                     
USW00014839,  42.9500,  -87.9000,  211.2,  MILWAUKEE WI AIRPORT          
USW00014853,  42.2333,  -83.5333,  236.8,  YPSILANTI                     
USW00014884,  42.7333,  -84.4833,  263.0,  EAST LANSING                  
USW00014892,  41.8000,  -87.6000,  181.1,  CHICAGO UNIVERSITY            
USW00014896,  41.0333,  -81.4833,  321.3,  AKRON                         
USW00014903,  41.3167,  -95.9500,  345.9,  FORT OMAHA                    
USW00014920,  43.9333,  -91.2833,  204.8,  LA CROSSE                     
USW00014923,  41.4500,  -90.5167,  181.1,  MOLINE                        
USW00014924,  48.9500,  -97.2500,  241.1,  PEMBINA                       
USW00014927,  44.9333,  -93.0667,  220.1,  ST PAUL                       
USW00021502,  18.9167, -155.6833,   11.9,  MORSE FIELD                   
USW00022002,  28.8667, -100.5167,  269.4,  EAGLE PASS (AAF)              
USW00022003,  29.3000, -100.4333,  320.0,  BRACKETTVILLE (FORT CLARK)    
USW00022004,  29.3333, -100.8833,  295.0,  DEL RIO TEXAS                 
USW00022502,  21.1500, -157.1000,  138.1,  MOLOKAI HOMESTEAD FIELD       
USW00022504,  21.3333, -157.9500,    8.5,  HONOLULU HICKAM FIELD         
USW00022505,  21.7000, -157.9667,    9.1,  KAHUKU AAB                    
USW00022514,  21.3167, -158.0667,   15.2,  BARBERS POINT NAS             
USW00023001,  31.4667, -109.6167, 1254.3,  DOUGLAS (AAF)                 
USW00023006,  32.3500, -104.2500,  990.3,  CARLSBAD AAF                  
USW00023008,  34.3833, -103.3167, 1305.5,  CLOVIS AAF                    
USW00023010,  36.0333, -102.5333, 1216.8,  DALHART                       
USW00023011,  32.2500, -107.7167, 1309.7,  DEMING AAF                    
USW00023012,  39.7167, -104.9000, 1644.7,  DENVER (LOWRY FIELD)          
USW00023019,  31.8333, -106.4000, 1207.3,  EL PASO (BIGGS AFB)           
USW00023021,  33.5833, -102.2333, 1014.1,  REESE AFB                     
USW00023027,  31.5167, -103.1333,  796.1,  PYOTE (AFB)                   
USW00023030,  30.0500, -102.2167,  662.0,  DRYDEN AAF                    
USW00023031,  32.3333, -108.7000, 1300.0,  LORDSBURG AAF                 
USW00023038,  31.7833, -106.4167, 1183.5,  EL PASO (FORT BLISS)          
USW00023041,  32.2333, -101.5000,  773.0,  BIG SPRING                    
USW00023043,  33.4000, -104.5333,  996.4,  ROSWELL                       
USW00023052,  36.7500, -104.5000, 1943.4,  RATON                         
USW00023068,  38.2333, -104.6333, 1462.7,  PUEBLO                        
USW00023102,  35.5000, -119.1833,  129.5,  BAKERSFIELD (MINTER FIELD)    
USW00023103,  33.6000, -114.7500,  119.8,  BLYTHE                        
USW00023104,  33.3000, -111.6667,  411.8,  CHANDLER (WILLIAMS FIELD)     
USW00023108,  35.2667, -113.9500, 1050.0,  KINGMAN (AAF)                 
USW00023109,  32.1667, -110.8833,  808.9,  TUCSON (DAVIS-MONTHAN AFB)    
USW00023110,  36.2500, -119.9500,   76.5,  LEMOORE                       
USW00023111,  33.5500, -112.3667,  333.8,  PHOENIX (LUKE FIELD)          
USW00023117,  33.8333, -116.5500,  128.0,  PALM SPRINGS (AAF)            
USW00023119,  33.8833, -117.2500,  461.5,  RIVERSIDE (MARCH AFB)         
USW00023122,  34.1000, -117.2333,  339.2,  SAN BERNARDINO (NORTON AFB)   
USW00023126,  35.1167, -119.3000,  132.9,  TAFT (GARDNER FIELD)          
USW00023131,  34.5833, -117.3833,  876.6,  VICTORVILLE (GEORGE AFB)      
USW00023132,  33.6333, -116.1667,   35.1,  THERMAL (AAF)                 
USW00023136,  34.2000, -119.0667,   24.4,  OXNARD (FLIGHT STRIP)         
USW00023139,  33.8167, -118.3333,   32.0,  LOMITA (AAF)                  
USW00023140,  32.9333, -111.4333,  481.3,  COOLIDGE (AAF)                
USW00023151,  37.8000, -122.4333,   64.9,  SAN FRANCISCO CRISSY FIELD    
USW00023152,  34.2000, -118.3667,  221.0,  BURBANK                       
USW00023155,  35.4167, -119.0500,  151.5,  BAKERSFIELD                   
USW00023177,  37.8000, -113.9000, 1666.0,  MODENA                        
USW00023178,  32.8667, -116.4167, 1893.1,  MOUNT LAGUNA                  
USW00023183,  33.4333, -112.0167,  338.9,  PHOENIX                       
USW00023188,  32.7333, -117.1667,   11.3,  SAN DIEGO (LINDBERGH FIELD)   
USW00023206,  38.5667, -121.3000,   39.9,  SACRAMENTO (MATHER AFB)       
USW00023207,  36.6667, -121.6167,   21.9,  SALINAS (AAB)                 
USW00023211,  38.0667, -122.5167,    0.6,  SAN RAFAEL (HAMILTON AFB)     
USW00023213,  38.5167, -122.8000,   35.4,  SANTA ROSA (AAF)              
USW00023214,  37.9000, -121.2333,    7.9,  STOCKTON (FIELD)              
USW00023234,  37.6167, -122.3833,    4.9,  SAN FRANCISCO                 
USW00024001,  42.5833, -100.0000,  787.9,  AINSWORTH AAF                 
USW00024002,  42.1000, -102.8333, 1197.9,  ALLIANCE AAF                  
USW00024014,  48.1500, -103.5833,  572.4,  WILLISTON                     
USW00024016,  42.9167, -106.3333, 1612.4,  CASPER WYO                    
USW00024027,  41.6000, -109.0667, 2055.9,  ROCK SPRINGS                  
USW00024035,  48.5667, -109.6667,  760.2,  HAVRE                         
USW00024101,  41.1167, -111.9667, 1459.1,  OGDEN (HILL AFB)              
USW00024110,  47.1833, -119.3167,  361.8,  MOSES LAKE (LARSON AFB)       
USW00024134,  43.5833, -119.0500, 1262.2,  BURNS                         
USW00024135,  45.9667, -112.5000, 1685.2,  BUTTE                         
USW00024156,  42.9167, -112.5333, 1361.2,  POCATELLO                     
USW00024163,  46.2667, -119.1167,  123.7,  PASCO                         
USW00024203,  47.9000, -122.2833,  181.7,  EVERETT (PAINE FIELD)         
USW00024206,  40.5167, -122.3000,  150.9,  REDDING (AAF)                 
USW00024207,  47.1500, -122.4833,   87.8,  TACOMA (MCCHORD AFB)          
USW00024220,  47.0333, -120.5167,  527.0,  ELLENSBURG                    
USW00024228,  48.1333, -123.4167,    4.6,  PORT ANGELES                  
USW00024234,  47.5333, -122.2333,    9.1,  SEATTLE (BOEING FIELD)        
USW00024264,  40.5667, -122.4167,  219.2,  REDDING                       
USW00025325,  55.3500, -131.6500,   22.9,  KETCHIKAN                     
USW00026401,  61.2500, -149.8000,   53.6,  ANCHORAGE ELMENDORF FIELD     
USW00026410,  60.4833, -145.5000,   14.6,  CORDOVA                       
USW00026414,  63.3333, -149.1500,  734.0,  SUMMIT                        
USW00026508,  69.3667, -152.1333,  117.3,  UMIAT                         
USW00026509,  64.7167, -156.9000,   37.5,  GALENA                        
USW00026601,  68.3500, -166.7833,    5.8,  POINT HOPE                    
USW00026605,  60.2000, -166.1000,   14.9,  NUNIVAK AAF                   
USW00026608,  63.9000, -160.7833,    6.7,  UNALAKLEET                    
USW00026618,  65.6167, -168.0500,    4.9,  WALES                         
USW00026635,  62.1167, -163.7500,  145.1,  MOUNTAIN VILLAGE              
USW00026636,  68.1000, -165.7667,   11.0,  CAPE THOMPSON                 
USW00045703,  51.9833,  177.5667,   22.0,  KISKA ISLAND                  
USW00073807,  31.7833,  -84.2333,   85.0,  LEESBURG                      
USW00073808,  35.9667,  -83.9167,  303.0,  KNOXVILLE (ISLAND AIRPORT)    
USW00093062,  32.5000, -106.4167, 1270.1,  FRYE SITE                     
USW00093130,  34.1667, -118.3000,  152.1,  GLENDALE                      
USW00093170,  34.8333, -118.8667, 1090.0,  LEBEC                         
USW00093204,  36.8333, -121.4000,  114.0,  HOLLISTER                     
USW00093701,  39.9333,  -75.0833,    4.9,  CAMDEN                        
USW00093756,  39.4167,  -76.3000,   23.2,  EDGEWOOD                      
USW00093804,  34.9167,  -81.9500,  248.1,  SPARTANBURG                   
USW00093812,  39.1000,  -84.4167,  153.0,  CINCINNATI (LUNKEN AIRPORT)   
USW00093821,  38.1833,  -85.7333,  148.7,  LOUISVILLE                    
USW00093822,  39.8333,  -89.6667,  183.5,  SPRINGFIELD                   
USW00093871,  34.3500,  -82.3667,  217.0,  DUE WEST                      
USW00093877,  35.9167,  -86.4667,  182.9,  MURFREESBORO                  
USW00093917,  32.3500,  -90.8833,   89.9,  VICKSBURG                     
USW00093963,  38.6333,  -90.2000,  219.2,  ST LOUIS                      
USW00094176,  47.6667, -117.3333,  599.8,  SPOKANE (FELTS FIELD)         
USW00094730,  42.0333,  -70.0333,   42.1,  NORTH TRURO                   
USW00094750,  40.9000,  -77.7167,  320.0,  BELLEFONTE                    
USW00094761,  42.4500,  -76.4833,  282.9,  ITHACA                        
USW00094763,  41.0000,  -78.1667,  516.0,  KYLERTOWN                     
USW00094775,  41.3667,  -71.4833,    9.1,  POINT JUDITH                  
USW00094881,  40.8833,  -86.4833,  224.0,  ROYAL CENTER                  
USW00094922,  42.6830,  -92.4830,  306.0,  WAVERLY                       
USW00094925,  47.9500,  -97.4000,  277.0,  GRAND FORKS AFB               
USW00094937,  45.9833,  -98.5667,  444.1,  ELLENDALE                     
USW00094941,  41.3333,  -96.2667,  395.9,  DREXEL                        
USXUA026560,  36.5330, -115.5670,  972.0,  USAF-DS3-496                  
USXUA026580,  39.4670,  -76.1670,   18.0,  USAF-DS3-504                  
USXUA026640,  32.4330,  -99.8500,  546.0,  USAF-DS3-527                  
USXUA026650,  33.7000, -117.8330,   18.0,  USAF-DS3-529                  
USXUA026660,  34.6500,  -98.6830,  421.0,  USAF-DS3-530                  
USXUA724586,  38.8000,  -97.6300,  383.0,  SALINA                        
USXUA724755,  37.1000, -113.6000,  895.0,  ST. GEORGE                    
USXUA725185,  43.2300,  -75.4000,  152.0,  ROME                          
USXUAC03522,  38.0500, -103.5200, 1278.0,  LA JUNTA                      
USXUAC03540,  38.9500, -121.0700,  503.0,  AUBURN                        
USXUAC03671,  40.1200, -103.1700, 1399.0,  AKRON                         
UVM00065503,  12.3500,   -1.5167,  303.0,  OUAGADOUGOU                   
UVM00065510,  11.1667,   -4.3000,  432.0,  BOBO-DIOULASSO                
UZM00038413,  41.7330,   64.6170,  237.0,  TAMDY                         
UZM00038457,  41.2670,   69.2670,  493.0,  TASHKENT                      
UZM00038606,  40.5500,   70.9500,  499.0,  KOKAND                        
UZM00038927,  37.2330,   67.2670,  310.0,  TERMEZ                        
VEM00080407,  10.5670,  -71.7330,   65.0,  MARACAIBO-LA CHINIT           
VEM00080410,  10.0670,  -69.3170,  613.0,  BARQUISIMETO                  
VEM00080413,  10.2500,  -67.6500,  436.0,  MARACAY - B.A. SUCRE          
VEM00080415,  10.6000,  -66.9830,   43.0,  CARACAS/MAIQUETIA A           
VEM00080419,  10.1170,  -64.6830,    7.0,  BARCELONA                     
VEM00080421,  10.9170,  -63.9670,   19.0,  PORLAMAR                      
VEM00080422,  10.6667,  -63.2500,   10.0,  CARUPANO                      
VEM00080425,   9.8170,  -70.9330,   28.0,  MENE GRANDE                   
VEM00080435,   9.7500,  -63.1830,   66.0,  MATURIN                       
VEM00080444,   8.1500,  -63.5500,   48.0,  CIUDAD BOLIVAR                
VEM00080447,   7.8500,  -72.4500,  377.0,  SAN ANTONIO DEL TACHIRA       
VEM00080448,   7.2330,  -70.8000,  131.0,  GUASDUALITO                   
VEM00080450,   7.9000,  -67.4167,   47.0,  SAN FERNANDO DE APURE         
VEM00080453,   7.3000,  -61.4500,  181.0,  TUMEREMO                      
VEM00080462,   4.6000,  -61.1167,  907.0,  SANTA ELENA DE UAIREN         
VEM00080476,  10.5170,  -71.6500,   26.0,  LA CANADA                     
VMM00048820,  21.0333,  105.8000,    5.0,  HA NOI                        
VMM00048839,  20.1333,  107.7167,   56.0,  BACH LONG VI                  
VMM00048845,  18.6667,  105.6833,    5.0,  VINH                          
VMM00048849,  16.8167,  107.0833,   28.0,  DONG HA                       
VMM00048851,  16.7333,  107.1833,   11.0,  QUANG TRI                     
VMM00048852,  16.4000,  107.6833,   17.0,  HUE/PHU BAI                   
VMM00048855,  16.0667,  108.3500,    7.0,  DA NANG                       
VMM00048858,  14.0000,  108.0167,  807.0,  PLEIKU AB                     
VMM00048864,  15.4167,  108.7000,    0.0,  CHU LAI                       
VMM00048867,  13.9667,  108.6500,  495.0,  AN KHE (VVAK)                 
VMM00048870,  13.7667,  109.2167,    4.0,  QUY NHON                      
VMM00048877,  12.2167,  109.2167,    3.0,  NHA TRANG                     
VMM00048887,  10.9333,  108.1000,    8.0,  PHAN THIET                    
VMM00048896,  10.9667,  106.8167,   12.0,  BIEN HOA (VVBH)               
VMM00048900,  10.8167,  106.6667,    5.0,  TAN SON HOA                   
VMM00048902,  10.5000,  107.1667,    2.0,  BARIA (PHUOC LE)              
VMM00048913,   9.6000,  105.9670,    5.0,  BA-XUYEN/SOC TRANG            
VMM00048914,   9.1833,  105.1500,    1.0,  CA MAU                        
VMXUAC03992,  10.8300,  106.9700,   11.0,  AN LOC                        
VQW00011602,  17.7000,  -64.8000,   16.8,  ST CROIX (BENEDICT FIELD)     
WAM00068014, -19.6000,   18.1170, 1400.0,  GROOTFONTEIN                  
WAM00068098, -22.9833,   14.6500,   88.0,  WALVIS BAY AIRPORT            
WAM00068110, -22.5667,   17.1000, 1725.0,  WINDHOEK                      
WAM00068112, -22.4830,   17.4670, 1700.0,  HOSEA KUTAKO INTL A           
WAM00068312, -26.5333,   18.1167, 1064.0,  KEETMANSHOOP                  
WIM00060096,  23.7111,  -15.9308,    8.7,  DAKHLA                        
WQM00091245,  19.2833,  166.6500,    7.0,  WAKE IS                       
WSM00091762, -13.8000, -171.7830,    2.0,  APIA                          
YMM00041344,  15.5170,   44.1830, 2190.0,  SANA'A (CIV/MIL)              
YMM00041360,  14.7500,   42.9670,  115.0,  HODEIDAH (CIV/MIL)            
YMM00041390,  13.6830,   44.1500, 1385.0,  TAIZ (CIV/MIL)                
YMM00041404,  15.3830,   44.2000, 2190.0,  SANAA                         
YMM00041480,  12.8330,   45.0330,    3.0,  ADEN                          
ZAM00067441, -11.7500,   24.4333, 1363.0,  MWINLUNGA                     
ZAM00067475, -10.2170,   31.1330, 1384.0,  KASAMA                        
ZAM00067561, -13.0000,   28.6500, 1270.0,  NDOLA                         
ZAM00067581, -13.5500,   32.5830, 1032.0,  CHIPATA                       
ZAM00067633, -15.2500,   23.1500, 1053.0,  MONGU                         
ZAM00067663, -14.4167,   28.4833, 1165.0,  KABWE                         
ZAM00067666, -15.4170,   28.3170, 1280.0,  LUSAKA CITY AIRPORT           
ZAM00067743, -17.8170,   25.8170,  986.0,  LIVINGSTONE                   
ZIM00067761, -16.5170,   28.8830,  518.0,  KARIBA                        
ZIM00067765, -16.8330,   29.6170, 1343.0,  KAROI                         
ZIM00067774, -17.8333,   31.0167, 1471.0,  HARARE (BELVEDERE)            
ZIM00067775, -17.9170,   31.1330, 1480.0,  HARARE (KUTSAGA)              
ZIM00067781, -17.4170,   32.2170, 1244.0,  MUTOKO                        
ZIM00067843, -18.1000,   25.8500, 1061.0,  VICTORIA FALLS                
ZIM00067853, -18.6330,   26.8500, 1094.0,  HWANGE NATIONAL PAR           
ZIM00067861, -18.2170,   28.9330, 1282.0,  GOKWE                         
ZIM00067867, -19.4500,   29.8500, 1428.0,  GWERU                         
ZIM00067869, -18.3170,   29.8830, 1150.0,  KADOMA                        
ZIM00067881, -18.5330,   32.1500, 1430.0,  RUSAPE                        
ZIM00067885, -18.9670,   32.4500, 1017.0,  USAF-DS3-471                  
ZIM00067964, -20.1500,   28.6170, 1343.0,  BULAWAYO                      
ZIM00067975, -20.0670,   30.8670, 1094.0,  MASVINGO                      
ZIM00067977, -21.0170,   31.5830,  429.0,  BUFFALO RANGE                 
ZIM00067991, -22.2170,   30.0000,  456.0,  BEITBRIDGE                    
ZZM00055385,   5.5000,  -38.5000,    0.0,  USAF-DS3-370                  
ZZM00099006,  62.0000,  -33.0000,    0.0,  OCEAN WEATHER SHIP A          
ZZM00099007,  56.5000,  -51.0000,    0.0,  OCEAN WEATHER SHIP B          
ZZM00099008,  52.7500,  -35.5000,    0.0,  OCEAN WEATHER SHIP C          
ZZM00099009,  44.0000,  -41.0000,    0.0,  OCEAN WEATHER SHIP D          
ZZM00099010,  35.0000,  -48.0000,    0.0,  OCEAN WEATHER SHIP E          
ZZM00099013,  38.0000,  -71.0000,    0.0,  OCEAN WEATHER SHIP H          
ZZM00099014,  59.0000,  -19.0000,    0.0,  OCEAN WEATHER SHIP I          
ZZM00099015,  52.5000,  -20.0000,    0.0,  OCEAN WEATHER SHIP J          
ZZM00099016,  45.0000,  -16.0000,    0.0,  OCEAN WEATHER SHIP K          
ZZM00099018,  66.0000,    2.0000,    0.0,  OCEAN WEATHER SHIP M          
ZZM00099019,  30.0000, -140.0000,    0.0,  OCEAN WEATHER SHIP N          
ZZM00099021,  50.0000, -145.0000,    0.0,  OCEAN WEATHER SHIP P          
ZZM00099025,  29.0000,  135.0000,    0.0,  OCEAN WEATHER SHIP T          
ZZM00099027,  34.0000,  164.0000,    0.0,  OCEAN WEATHER SHIP V          
ZZM00099223,  45.3000,  -82.8000,    3.0,  ENVIRONM BUOY 45003           
ZZM00099276,  42.7000,  -68.3000,    3.0,  ENVIRONM BUOY 44005           
ZZM00099286,  48.7000,   -8.9167,    3.0,  ENVIRONM BUOY 62027           
ZZV0000DBBH, -98.8888, -998.8888, -998.8,  METEOR                        
